year,raceId,boatType,classId,place,value,temp,rain,water,n_paddler
2015,ADK90,Canoe,open,NA,4.129722222222222,64.2,1.535,3.45,6
2015,ADK90,Canoe,open,NA,4.129722222222222,64.2,1.535,3.45,6
2021,ADK90,Canoe,oc4stockmix,12,4.130277777777778,68.4,0.028,3.04,4
2014,ADK90,Canoe,open,NA,4.131111111111111,65,0,2.97,6
2008,ADK90,Canoe,oc1rec,4,4.131111111111111,63.5,0.268,3.46,1
2012,ADK90,Canoe,oc1stockveteran,1,4.131111111111111,60.8,0.02,3.05,1
2011,ADK90,Canoe,oc1am,1,4.131388888888889,61.2,0,4.36,1
2021,ADK90,Canoe,oc4stockmix,13,4.1322222222222225,68.4,0.028,3.04,4
2011,ADK90,Canoe,open,NA,4.1322222222222225,61.2,0,4.36,6
2013,ADK90,Canoe,open,NA,4.1325,59.8,0.185,3.56,6
2011,ADK90,Canoe,oc1am,2,4.1325,61.2,0,4.36,1
2018,ADK90,Canoe,open,NA,4.132777777777778,54.4,0,3.2,6
2011,ADK90,Canoe,open,NA,4.133055555555556,61.2,0,4.36,6
2025,ADK90,Canoe,oc4stock,12,4.133166666666667,59.2,0,2.97,4
2013,ADK90,Canoe,oc1stock,1,4.1338888888888885,59.8,0.185,3.56,1
2012,ADK90,Guideboat,g1,2,4.1338888888888885,60.8,0.02,3.05,1
2013,ADK90,Canoe,oc2stock,6,4.135,59.8,0.185,3.56,2
2011,ADK90,Canoe,oc1am,3,4.135,61.2,0,4.36,1
2017,ADK90,Canoe,open,NA,4.135277777777778,56.9,0,4,6
2010,ADK90,Canoe,oc4mix,11,4.135555555555555,63.4,0,3.19,4
2014,ADK90,Canoe,oc1rec,6,4.136111111111111,65,0,2.97,1
2012,ADK90,Canoe,oc2stock,11,4.136666666666667,60.8,0.02,3.05,2
2018,ADK90,Canoe,oc4stockmix,7,4.136666666666667,54.4,0,3.2,4
2012,ADK90,Voyageur,voyageur,6,4.137777777777778,60.8,0.02,3.05,6
2017,ADK90,Canoe,open,NA,4.138333333333334,56.9,0,4,6
2013,ADK90,Canoe,oc2stockmix,2,4.1386111111111115,59.8,0.185,3.56,2
2019,ADK90,Canoe,oc4stock,7,4.138888888888889,59,0.02,3.67,4
2008,ADK90,Canoe,open,NA,4.138888888888889,63.5,0.268,3.46,6
2019,ADK90,Canoe,oc2rec,1,4.139444444444444,59,0.02,3.67,2
2009,ADK90,Canoe,open,NA,4.139722222222222,63.8,0.028,3.28,6
2009,ADK90,Canoe,oc2stockmaster,9,4.139722222222222,63.8,0.028,3.28,2
2015,ADK90,Canoe,oc2stockmaster,4,4.14,64.2,1.535,3.45,2
2013,ADK90,Guideboat,g1,2,4.144166666666667,59.8,0.185,3.56,1
2023,ADK90,Canoe,oc4stock,12,4.144388888888889,64.2,0.421,4.17,4
2010,ADK90,Canoe,oc2stockmaster,4,4.144444444444445,63.4,0,3.19,2
2014,ADK90,Canoe,oc4,13,4.145277777777777,65,0,2.97,4
2014,ADK90,Canoe,open,NA,4.147222222222222,65,0,2.97,6
2018,ADK90,Canoe,open,NA,4.147777777777778,54.4,0,3.2,6
2023,ADK90,Guideboat,g2mix,1,4.147861111111111,64.2,0.421,4.17,2
2013,ADK90,Canoe,open,NA,4.148055555555556,59.8,0.185,3.56,6
2023,ADK90,Canoe,oc2stock,11,4.148138888888889,64.2,0.421,4.17,2
2023,ADK90,Guideboat,g2nc,1,4.149333333333334,64.2,0.421,4.17,2
2013,ADK90,Canoe,open,NA,4.149444444444445,59.8,0.185,3.56,6
2017,ADK90,Canoe,open,NA,4.149444444444445,56.9,0,4,6
2019,ADK90,Guideboat,g1,2,4.149444444444445,59,0.02,3.67,1
2013,ADK90,Canoe,open,NA,4.151666666666666,59.8,0.185,3.56,6
2008,ADK90,Canoe,open,NA,4.152222222222222,63.5,0.268,3.46,6
2013,ADK90,Canoe,oc2rec,2,4.1525,59.8,0.185,3.56,2
2008,ADK90,Canoe,open,NA,4.153611111111111,63.5,0.268,3.46,6
2017,ADK90,Canoe,oc2stock,8,4.154444444444445,56.9,0,4,2
2015,ADK90,Canoe,oc4women,3,4.155,64.2,1.535,3.45,4
2018,ADK90,Canoe,open,NA,4.155833333333334,54.4,0,3.2,6
2023,ADK90,Canoe,oc2stockgoldmixnc,2,4.156194444444444,64.2,0.421,4.17,2
2023,ADK90,Canoe,oc2stockmaster,5,4.156333333333333,64.2,0.421,4.17,2
2025,ADK90,Canoe,oc2stock,12,4.156444444444444,59.2,0,2.97,2
2017,ADK90,Canoe,open,NA,4.158611111111111,56.9,0,4,6
2013,ADK90,Guideboat,g2women,1,4.159166666666667,59.8,0.185,3.56,2
2013,ADK90,Canoe,open,NA,4.1594444444444445,59.8,0.185,3.56,6
2009,ADK90,Canoe,open,NA,4.159722222222222,63.8,0.028,3.28,6
2018,ADK90,Canoe,open,NA,4.160555555555556,54.4,0,3.2,6
2011,ADK90,Canoe,open,NA,4.161666666666667,61.2,0,4.36,6
2008,ADK90,Canoe,oc1recveteran,1,4.1627777777777775,63.5,0.268,3.46,1
2023,ADK90,Canoe,oc4stockmix,14,4.1627777777777775,64.2,0.421,4.17,4
2009,ADK90,Canoe,oc2stockmix,7,4.164444444444444,63.8,0.028,3.28,2
2008,ADK90,Canoe,oc2rec,4,4.165277777777778,63.5,0.268,3.46,2
2013,ADK90,Canoe,open,NA,4.1658333333333335,59.8,0.185,3.56,6
2017,ADK90,Canoe,open,NA,4.166111111111111,56.9,0,4,6
2013,ADK90,Canoe,open,NA,4.166666666666667,59.8,0.185,3.56,6
2008,ADK90,Canoe,oc2stockwomen,2,4.167222222222223,63.5,0.268,3.46,2
2014,ADK90,Canoe,open,NA,4.1675,65,0,2.97,6
2019,ADK90,Canoe,oc4stock,8,4.168055555555555,59,0.02,3.67,4
2017,ADK90,Voyageur,voyageur,4,4.168333333333333,56.9,0,4,6
2013,ADK90,Voyageur,voyageur,6,4.168611111111111,59.8,0.185,3.56,6
2008,ADK90,Canoe,open,NA,4.1691666666666665,63.5,0.268,3.46,6
2017,ADK90,Canoe,open,NA,4.17,56.9,0,4,6
2022,ADK90,Kayak,k1unlimitedveteran,2,4.170055555555556,70.5,0,3.32,1
2023,ADK90,Canoe,oc2recmix,1,4.170138888888889,64.2,0.421,4.17,2
2012,ADK90,Canoe,open,NA,4.170555555555556,60.8,0.02,3.05,6
2018,ADK90,Canoe,oc4stockmix,8,4.170555555555556,54.4,0,3.2,4
2019,ADK90,Canoe,oc2stockmaster,4,4.171388888888889,59,0.02,3.67,2
2015,ADK90,Kayak,k2,1,4.171388888888889,64.2,1.535,3.45,2
2008,ADK90,Canoe,oc1rec,3,4.1722222222222225,63.5,0.268,3.46,1
2018,ADK90,Canoe,oc2stockmixmaster,2,4.172777777777778,54.4,0,3.2,2
2015,ADK90,Guideboat,g2mix,1,4.172777777777778,64.2,1.535,3.45,2
2015,ADK90,Canoe,open,NA,4.173055555555556,64.2,1.535,3.45,6
2009,ADK90,Canoe,open,NA,4.173333333333333,63.8,0.028,3.28,6
2014,ADK90,Canoe,oc1rec,7,4.173611111111111,65,0,2.97,1
2022,ADK90,Canoe,oc2stockmixmaster,5,4.173805555555556,70.5,0,3.32,2
2021,ADK90,Canoe,oc2stockmixmaster,2,4.174444444444444,68.4,0.028,3.04,2
2017,ADK90,Canoe,open,NA,4.174444444444444,56.9,0,4,6
2010,ADK90,Canoe,oc4mix,14,4.174722222222222,63.4,0,3.19,4
2013,ADK90,Canoe,oc2stockmix,3,4.1755555555555555,59.8,0.185,3.56,2
2011,ADK90,Canoe,open,NA,4.175833333333333,61.2,0,4.36,6
2025,ADK90,Canoe,oc4stocktour,1,4.175833333333333,59.2,0,2.97,4
2023,ADK90,Kayak,k1,1,4.17625,64.2,0.421,4.17,1
2008,ADK90,Canoe,open,NA,4.176666666666667,63.5,0.268,3.46,6
2014,ADK90,Canoe,oc1rec,9,4.177777777777778,65,0,2.97,1
2010,ADK90,Guideboat,g2,2,4.177777777777778,63.4,0,3.19,2
2021,ADK90,Canoe,oc4stockmaster,4,4.178055555555556,68.4,0.028,3.04,4
2025,ADK90,Canoe,oc2stockmixveteran,4,4.178861111111111,59.2,0,2.97,2
2025,ADK90,Canoe,oc1stock,3,4.180111111111111,59.2,0,2.97,1
2008,ADK90,Canoe,oc4mix,12,4.1802777777777775,63.5,0.268,3.46,4
2023,ADK90,Canoe,oc1stockmaster,3,4.1802777777777775,64.2,0.421,4.17,1
2010,ADK90,Canoe,open,NA,4.180833333333333,63.4,0,3.19,6
2009,ADK90,Canoe,open,NA,4.181111111111111,63.8,0.028,3.28,6
2011,ADK90,Canoe,oc1stock,4,4.1819444444444445,61.2,0,4.36,1
2009,ADK90,Canoe,open,NA,4.182222222222222,63.8,0.028,3.28,6
2008,ADK90,Canoe,open,NA,4.183333333333334,63.5,0.268,3.46,6
2022,ADK90,Kayak,k1tournc,2,4.184027777777778,70.5,0,3.32,1
2010,ADK90,Canoe,oc1rec,5,4.184444444444445,63.4,0,3.19,1
2022,ADK90,Canoe,oc2stocktour,1,4.184555555555556,70.5,0,3.32,2
2022,ADK90,Kayak,k2,3,4.184861111111111,70.5,0,3.32,2
2012,ADK90,Canoe,oc1rec,4,4.185,60.8,0.02,3.05,1
2021,ADK90,Guideboat,g2,1,4.185,68.4,0.028,3.04,2
2015,ADK90,Canoe,oc2stockmix,1,4.185277777777777,64.2,1.535,3.45,2
2011,ADK90,Canoe,open,NA,4.185555555555555,61.2,0,4.36,6
2023,ADK90,Kayak,k2,3,4.185722222222222,64.2,0.421,4.17,2
2015,ADK90,Canoe,open,NA,4.185833333333333,64.2,1.535,3.45,6
2008,ADK90,Canoe,open,NA,4.185833333333333,63.5,0.268,3.46,6
2022,ADK90,Canoe,oc2stockopen,12,4.187027777777778,70.5,0,3.32,2
2015,ADK90,Canoe,oc1stock,1,4.187222222222222,64.2,1.535,3.45,1
2014,ADK90,Canoe,oc2am,2,4.188055555555556,65,0,2.97,2
2011,ADK90,Canoe,open,NA,4.1883333333333335,61.2,0,4.36,6
2013,ADK90,Kayak,k1tourwomen,1,4.1883333333333335,59.8,0.185,3.56,1
2017,ADK90,Canoe,oc1recmaster,4,4.189166666666667,56.9,0,4,1
2014,ADK90,Canoe,open,NA,4.189166666666667,65,0,2.97,6
2009,ADK90,Canoe,oc1amveteran,1,4.190555555555555,63.8,0.028,3.28,1
2011,ADK90,Canoe,oc2stock,9,4.190555555555555,61.2,0,4.36,2
2021,ADK90,Canoe,oc2stockmixmaster,3,4.191388888888889,68.4,0.028,3.04,2
2025,ADK90,Canoe,oc4stocktour,2,4.1914444444444445,59.2,0,2.97,4
2017,ADK90,Canoe,open,NA,4.1930555555555555,56.9,0,4,6
2010,ADK90,Kayak,k2master,3,4.193333333333333,63.4,0,3.19,2
2025,ADK90,Canoe,oc2stockmaster,6,4.193972222222222,59.2,0,2.97,2
2025,ADK90,Canoe,oc2stockmaster,4,4.194777777777778,59.2,0,2.97,2
2014,ADK90,Canoe,open,NA,4.195,65,0,2.97,6
2012,ADK90,Canoe,open,NA,4.197222222222222,60.8,0.02,3.05,6
2010,ADK90,Canoe,open,NA,4.197222222222222,63.4,0,3.19,6
2017,ADK90,Canoe,open,NA,4.199166666666667,56.9,0,4,6
2017,ADK90,Kayak,k1tourveteran,3,4.199166666666667,56.9,0,4,1
2009,ADK90,Kayak,k2mix,4,4.201666666666667,63.8,0.028,3.28,2
2008,ADK90,Canoe,open,NA,4.2027777777777775,63.5,0.268,3.46,6
2013,ADK90,Canoe,open,NA,4.203611111111111,59.8,0.185,3.56,6
2009,ADK90,Kayak,k2women,3,4.204166666666667,63.8,0.028,3.28,2
2008,ADK90,Canoe,oc2recmix,1,4.204444444444444,63.5,0.268,3.46,2
2021,ADK90,Guideboat,g2,4,4.206111111111111,68.4,0.028,3.04,2
2012,ADK90,Canoe,open,NA,4.206388888888889,60.8,0.02,3.05,6
2018,ADK90,Canoe,open,NA,4.206944444444445,54.4,0,3.2,6
2009,ADK90,Guideboat,g2,3,4.207222222222223,63.8,0.028,3.28,2
2012,ADK90,Canoe,oc2stockmix,2,4.208055555555555,60.8,0.02,3.05,2
2010,ADK90,Canoe,oc2stock,4,4.208611111111111,63.4,0,3.19,2
2015,ADK90,Canoe,open,NA,4.208888888888889,64.2,1.535,3.45,6
2023,ADK90,Canoe,oc1stockmaster,4,4.208944444444445,64.2,0.421,4.17,1
2011,ADK90,Canoe,oc4women,3,4.2091666666666665,61.2,0,4.36,4
2023,ADK90,Canoe,oc2rec,1,4.209638888888889,64.2,0.421,4.17,2
2013,ADK90,Canoe,open,NA,4.209722222222222,59.8,0.185,3.56,6
2009,ADK90,Canoe,oc4mix,12,4.210555555555556,63.8,0.028,3.28,4
2008,ADK90,Canoe,open,NA,4.210833333333333,63.5,0.268,3.46,6
2025,ADK90,Canoe,oc2stock,13,4.211361111111111,59.2,0,2.97,2
2011,ADK90,Canoe,open,NA,4.211666666666667,61.2,0,4.36,6
2015,ADK90,Canoe,open,NA,4.213055555555556,64.2,1.535,3.45,6
2023,ADK90,Canoe,oc2stock,10,4.213305555555555,64.2,0.421,4.17,2
2025,ADK90,Canoe,oc2stock,14,4.213388888888889,59.2,0,2.97,2
2025,ADK90,Canoe,oc4stockmix,13,4.214222222222222,59.2,0,2.97,4
2009,ADK90,Canoe,open,NA,4.214722222222222,63.8,0.028,3.28,6
2025,ADK90,Canoe,oc4stockwomen,4,4.215111111111111,59.2,0,2.97,4
2009,ADK90,Canoe,oc2family,2,4.215277777777778,63.8,0.028,3.28,2
2015,ADK90,Canoe,open,NA,4.2155555555555555,64.2,1.535,3.45,6
2023,ADK90,Canoe,oc2stocknc,1,4.216027777777778,64.2,0.421,4.17,2
2018,ADK90,Canoe,open,NA,4.217222222222222,54.4,0,3.2,6
2009,ADK90,Canoe,oc1stock,4,4.217777777777778,63.8,0.028,3.28,1
2011,ADK90,Guideboat,g1,2,4.219166666666666,61.2,0,4.36,1
2022,ADK90,Canoe,oc2jrsr,2,4.219388888888889,70.5,0,3.32,2
2023,ADK90,Canoe,oc2stock,12,4.22,64.2,0.421,4.17,2
2021,ADK90,Canoe,oc4stockwomenmaster,4,4.22,68.4,0.028,3.04,4
2022,ADK90,Canoe,oc2stockveteran,4,4.220111111111111,70.5,0,3.32,2
2009,ADK90,Canoe,open,NA,4.221111111111111,63.8,0.028,3.28,6
2022,ADK90,Canoe,oc2stockmix,3,4.221666666666667,70.5,0,3.32,2
2011,ADK90,Canoe,open,NA,4.222222222222222,61.2,0,4.36,6
2019,ADK90,Canoe,oc2stockmaster,6,4.223055555555556,59,0.02,3.67,2
2015,ADK90,Voyageur,voyageur,8,4.223888888888889,64.2,1.535,3.45,6
2017,ADK90,Guideboat,g2,2,4.223888888888889,56.9,0,4,2
2017,ADK90,Canoe,oc1rec,2,4.223888888888889,56.9,0,4,1
2019,ADK90,Canoe,oc2ammix,2,4.224166666666667,59,0.02,3.67,2
2008,ADK90,Canoe,oc2ammixmaster,8,4.225,63.5,0.268,3.46,2
2013,ADK90,Canoe,open,NA,4.225555555555555,59.8,0.185,3.56,6
2009,ADK90,Canoe,open,NA,4.225833333333333,63.8,0.028,3.28,6
2022,ADK90,Canoe,oc2stocktour,2,4.2268888888888885,70.5,0,3.32,2
2012,ADK90,Guideboat,g2,5,4.229166666666667,60.8,0.02,3.05,2
2011,ADK90,Canoe,oc2family,2,4.229444444444445,61.2,0,4.36,2
2012,ADK90,Canoe,open,NA,4.229444444444445,60.8,0.02,3.05,6
2025,ADK90,Kayak,k2tournc,1,4.23,59.2,0,2.97,2
2013,ADK90,Canoe,open,NA,4.23,59.8,0.185,3.56,6
2009,ADK90,Canoe,oc2stockmaster,8,4.23,63.8,0.028,3.28,2
2023,ADK90,Kayak,k1veteran,2,4.2300555555555555,64.2,0.421,4.17,1
2012,ADK90,Canoe,oc1stock,4,4.2316666666666665,60.8,0.02,3.05,1
2012,ADK90,Canoe,open,NA,4.231944444444444,60.8,0.02,3.05,6
2012,ADK90,Canoe,open,NA,4.231944444444444,60.8,0.02,3.05,6
2017,ADK90,Canoe,open,NA,4.2325,56.9,0,4,6
2023,ADK90,Kayak,k1womennc,1,4.232611111111111,64.2,0.421,4.17,1
2022,ADK90,Canoe,oc4stockwomen,4,4.23325,70.5,0,3.32,4
2022,ADK90,Canoe,oc2stockopen,10,4.233444444444444,70.5,0,3.32,2
2009,ADK90,Canoe,open,NA,4.234444444444445,63.8,0.028,3.28,6
2021,ADK90,SUP,solorecveteran,1,4.235555555555556,68.4,0.028,3.04,1
2022,ADK90,Canoe,oc1stockveteran,1,4.236083333333333,70.5,0,3.32,1
2022,ADK90,Canoe,oc2stock,2,4.236583333333334,70.5,0,3.32,2
2015,ADK90,Kayak,k1tourmaster,8,4.236666666666666,64.2,1.535,3.45,1
2015,ADK90,Kayak,k1tourmaster,6,4.237222222222222,64.2,1.535,3.45,1
2023,ADK90,Canoe,oc4,3,4.237833333333334,64.2,0.421,4.17,4
2021,ADK90,Canoe,oc2stock,6,4.2380555555555555,68.4,0.028,3.04,2
2017,ADK90,Canoe,oc2rec,4,4.238333333333333,56.9,0,4,2
2011,ADK90,Canoe,oc4,8,4.238888888888889,61.2,0,4.36,4
2025,ADK90,Canoe,oc2stockmixveteran,5,4.239472222222222,59.2,0,2.97,2
2025,ADK90,Kayak,k1sportnc,1,4.239972222222222,59.2,0,2.97,1
2010,ADK90,Canoe,oc2ammix,5,4.24,63.4,0,3.19,2
2014,ADK90,Canoe,open,NA,4.240833333333334,65,0,2.97,6
2021,ADK90,Canoe,oc2,2,4.241388888888889,68.4,0.028,3.04,2
2015,ADK90,Canoe,open,NA,4.2425,64.2,1.535,3.45,6
2013,ADK90,Canoe,open,NA,4.2425,59.8,0.185,3.56,6
2009,ADK90,Canoe,open,NA,4.243611111111111,63.8,0.028,3.28,6
2018,ADK90,Kayak,k1tour,7,4.243888888888889,54.4,0,3.2,1
2015,ADK90,Canoe,open,NA,4.243888888888889,64.2,1.535,3.45,6
2011,ADK90,Canoe,open,NA,4.243888888888889,61.2,0,4.36,6
2021,ADK90,Canoe,oc2stock,9,4.244722222222222,68.4,0.028,3.04,2
2018,ADK90,Kayak,k2,2,4.245277777777778,54.4,0,3.2,2
2009,ADK90,Canoe,oc1rec,4,4.245833333333334,63.8,0.028,3.28,1
2023,ADK90,Canoe,oc4stockmix,16,4.246166666666667,64.2,0.421,4.17,4
2023,ADK90,Canoe,oc3stocknc,1,4.246305555555556,64.2,0.421,4.17,3
2012,ADK90,Canoe,oc1stock,5,4.246944444444445,60.8,0.02,3.05,1
2009,ADK90,Canoe,oc2stockmixmaster,10,4.2475,63.8,0.028,3.28,2
2019,ADK90,Canoe,oc1recmaster,1,4.247777777777777,59,0.02,3.67,1
2013,ADK90,Canoe,oc4,15,4.248611111111111,59.8,0.185,3.56,4
2017,ADK90,Guideboat,g1,2,4.2491666666666665,56.9,0,4,1
2010,ADK90,Canoe,oc4mix,12,4.250277777777778,63.4,0,3.19,4
2009,ADK90,Guideboat,g1,2,4.2508333333333335,63.8,0.028,3.28,1
2017,ADK90,Canoe,open,NA,4.252222222222223,56.9,0,4,6
2018,ADK90,Canoe,open,NA,4.252222222222223,54.4,0,3.2,6
2022,ADK90,Canoe,oc2stockmix,4,4.252944444444444,70.5,0,3.32,2
2010,ADK90,Canoe,open,NA,4.253055555555555,63.4,0,3.19,6
2023,ADK90,Canoe,oc1stockveteran,2,4.253416666666666,64.2,0.421,4.17,1
2009,ADK90,Canoe,oc2stockmaster,10,4.254722222222222,63.8,0.028,3.28,2
2021,ADK90,Canoe,oc2stock,7,4.255,68.4,0.028,3.04,2
2022,ADK90,Guideboat,g2master,1,4.255888888888889,70.5,0,3.32,2
2011,ADK90,Canoe,open,NA,4.256111111111111,61.2,0,4.36,6
2013,ADK90,Guideboat,g2,4,4.256388888888889,59.8,0.185,3.56,2
2009,ADK90,Canoe,open,NA,4.256944444444445,63.8,0.028,3.28,6
2012,ADK90,Canoe,open,NA,4.258611111111111,60.8,0.02,3.05,6
2011,ADK90,Guideboat,g2,4,4.259166666666666,61.2,0,4.36,2
2011,ADK90,Guideboat,g2,5,4.259722222222222,61.2,0,4.36,2
2011,ADK90,Canoe,oc2recmix,2,4.259722222222222,61.2,0,4.36,2
2011,ADK90,Canoe,oc2rec,6,4.260555555555555,61.2,0,4.36,2
2008,ADK90,Canoe,oc2stockmixmaster,5,4.261111111111111,63.5,0.268,3.46,2
2014,ADK90,Canoe,open,NA,4.262222222222222,65,0,2.97,6
2023,ADK90,Canoe,oc2stockwomen,2,4.262222222222222,64.2,0.421,4.17,2
2022,ADK90,Canoe,oc2stocktour,3,4.262972222222222,70.5,0,3.32,2
2014,ADK90,Canoe,open,NA,4.265,65,0,2.97,6
2021,ADK90,Canoe,oc4stockmixmaster,5,4.2652777777777775,68.4,0.028,3.04,4
2017,ADK90,Canoe,open,NA,4.265833333333333,56.9,0,4,6
2019,ADK90,Guideboat,g2mix,1,4.266111111111111,59,0.02,3.67,2
2023,ADK90,Canoe,oc2stockmix,5,4.266944444444444,64.2,0.421,4.17,2
2017,ADK90,Canoe,open,NA,4.267222222222222,56.9,0,4,6
2025,ADK90,Canoe,oc2stockmix,5,4.268583333333333,59.2,0,2.97,2
2017,ADK90,Canoe,open,NA,4.268888888888889,56.9,0,4,6
2025,ADK90,Canoe,oc2stocktour,2,4.269527777777777,59.2,0,2.97,2
2023,ADK90,Canoe,oc2stockmix,4,4.270277777777777,64.2,0.421,4.17,2
2023,ADK90,Canoe,oc2stock,13,4.2716666666666665,64.2,0.421,4.17,2
2025,ADK90,Canoe,oc4stock,16,4.2724722222222224,59.2,0,2.97,4
2025,ADK90,Guideboat,g1,1,4.273055555555556,59.2,0,2.97,1
2014,ADK90,Canoe,open,NA,4.273333333333333,65,0,2.97,6
2025,ADK90,Canoe,oc2stocktour,1,4.276583333333334,59.2,0,2.97,2
2014,ADK90,Canoe,oc1stockmaster,3,4.276666666666666,65,0,2.97,1
2019,ADK90,Canoe,oc2stockmix,5,4.277222222222222,59,0.02,3.67,2
2008,ADK90,Canoe,open,NA,4.277777777777778,63.5,0.268,3.46,6
2019,ADK90,Canoe,oc2stockveteran,4,4.278333333333333,59,0.02,3.67,2
2023,ADK90,Guideboat,g2,2,4.280222222222222,64.2,0.421,4.17,2
2018,ADK90,Canoe,open,NA,4.280277777777778,54.4,0,3.2,6
2010,ADK90,Kayak,k1tour,4,4.280277777777778,63.4,0,3.19,1
2014,ADK90,Canoe,open,NA,4.280833333333334,65,0,2.97,6
2025,ADK90,Guideboat,g2mixmaster,1,4.281638888888889,59.2,0,2.97,2
2010,ADK90,Canoe,oc2stock,6,4.281666666666666,63.4,0,3.19,2
2011,ADK90,Canoe,open,NA,4.281666666666666,61.2,0,4.36,6
2008,ADK90,Guideboat,g2,6,4.281666666666666,63.5,0.268,3.46,2
2013,ADK90,Canoe,open,NA,4.282777777777778,59.8,0.185,3.56,6
2025,ADK90,Canoe,oc4stockmix,12,4.2836388888888886,59.2,0,2.97,4
2008,ADK90,Canoe,open,NA,4.284166666666667,63.5,0.268,3.46,6
2025,ADK90,Canoe,oc3stockmix,4,4.284944444444444,59.2,0,2.97,3
2025,ADK90,Canoe,oc2rec,1,4.285,59.2,0,2.97,2
2013,ADK90,Canoe,open,NA,4.285,59.8,0.185,3.56,6
2011,ADK90,Canoe,oc1rec,4,4.285,61.2,0,4.36,1
2010,ADK90,Canoe,oc2ammix,4,4.285833333333334,63.4,0,3.19,2
2015,ADK90,Kayak,k1tourmaster,7,4.286388888888889,64.2,1.535,3.45,1
2008,ADK90,Canoe,oc1stock,5,4.286388888888889,63.5,0.268,3.46,1
2025,ADK90,Canoe,oc2stockmix,6,4.2869166666666665,59.2,0,2.97,2
2018,ADK90,Canoe,open,NA,4.286944444444444,54.4,0,3.2,6
2012,ADK90,Canoe,open,NA,4.286944444444444,60.8,0.02,3.05,6
2009,ADK90,Canoe,oc2recmix,3,4.2877777777777775,63.8,0.028,3.28,2
2014,ADK90,Canoe,oc2stock,8,4.288333333333333,65,0,2.97,2
2019,ADK90,Canoe,oc2stockveteran,3,4.288888888888889,59,0.02,3.67,2
2011,ADK90,Canoe,open,NA,4.29,61.2,0,4.36,6
2025,ADK90,Canoe,oc4stockmix,14,4.290611111111112,59.2,0,2.97,4
2023,ADK90,Canoe,oc2stock,14,4.290972222222222,64.2,0.421,4.17,2
2009,ADK90,Canoe,open,NA,4.291111111111111,63.8,0.028,3.28,6
2017,ADK90,Canoe,oc1stockveteran,1,4.291388888888889,56.9,0,4,1
2017,ADK90,Canoe,oc1recwomen,1,4.291666666666667,56.9,0,4,1
2014,ADK90,Canoe,oc2ammix,3,4.2925,65,0,2.97,2
2014,ADK90,Canoe,open,NA,4.2925,65,0,2.97,6
2023,ADK90,Canoe,oc3stocknc,2,4.292694444444445,64.2,0.421,4.17,3
2021,ADK90,SUP,solorecveteran,2,4.292777777777777,68.4,0.028,3.04,1
2021,ADK90,SUP,solorec,2,4.293333333333333,68.4,0.028,3.04,1
2018,ADK90,Canoe,oc4stockmix,9,4.293333333333333,54.4,0,3.2,4
2017,ADK90,Kayak,k1unlimitedwomen,1,4.2941666666666665,56.9,0,4,1
2025,ADK90,Canoe,oc2stock,17,4.294583333333334,59.2,0,2.97,2
2008,ADK90,Canoe,oc1rec,5,4.294722222222222,63.5,0.268,3.46,1
2025,ADK90,Canoe,oc2stock,16,4.296083333333333,59.2,0,2.97,2
2010,ADK90,Canoe,oc2stockmix,1,4.296666666666667,63.4,0,3.19,2
2015,ADK90,Kayak,k1unlimited,3,4.2975,64.2,1.535,3.45,1
2010,ADK90,Kayak,k2women,1,4.297777777777778,63.4,0,3.19,2
2014,ADK90,Kayak,k1tourmaster,3,4.298333333333333,65,0,2.97,1
2010,ADK90,Canoe,open,NA,4.2988888888888885,63.4,0,3.19,6
2010,ADK90,Canoe,oc2rec,1,4.299166666666666,63.4,0,3.19,2
2025,ADK90,Canoe,oc2stockmaster,8,4.300055555555556,59.2,0,2.97,2
2022,ADK90,Canoe,oc1stock,1,4.300111111111111,70.5,0,3.32,1
2022,ADK90,Canoe,oc2recjrsr,1,4.300611111111111,70.5,0,3.32,2
2018,ADK90,Canoe,oc2rec,1,4.301111111111111,54.4,0,3.2,2
2025,ADK90,Canoe,oc4stocknc,3,4.301555555555556,59.2,0,2.97,4
2015,ADK90,Canoe,open,NA,4.301666666666667,64.2,1.535,3.45,6
2009,ADK90,Canoe,open,NA,4.302222222222222,63.8,0.028,3.28,6
2023,ADK90,Kayak,k1veteran,3,4.303361111111111,64.2,0.421,4.17,1
2023,ADK90,Canoe,oc2stockwomen,1,4.30375,64.2,0.421,4.17,2
2025,ADK90,Kayak,k2tournc,2,4.306138888888889,59.2,0,2.97,2
2021,ADK90,Canoe,oc2stockveteran,1,4.308333333333334,68.4,0.028,3.04,2
2025,ADK90,Canoe,oc2stockmaster,7,4.308611111111111,59.2,0,2.97,2
2013,ADK90,Canoe,open,NA,4.308611111111111,59.8,0.185,3.56,6
2010,ADK90,Kayak,k2women,2,4.308888888888889,63.4,0,3.19,2
2025,ADK90,Kayak,k2goldnc,1,4.309972222222222,59.2,0,2.97,2
2021,ADK90,Canoe,oc2stockmaster,7,4.31,68.4,0.028,3.04,2
2014,ADK90,Canoe,open,NA,4.310277777777777,65,0,2.97,6
2011,ADK90,Guideboat,g2,6,4.310833333333333,61.2,0,4.36,2
2008,ADK90,Guideboat,g2mix,1,4.311111111111111,63.5,0.268,3.46,2
2009,ADK90,Canoe,open,NA,4.311388888888889,63.8,0.028,3.28,6
2012,ADK90,Canoe,oc4mix,17,4.3116666666666665,60.8,0.02,3.05,4
