year,raceId,boatType,classId,place,value,temp,rain,water,n_paddler
2010,ADK90,Canoe,oc2stockmixmaster,7,6.0075,58.4,0,3.89,2
2010,ADK90,Guideboat,g1,1,6.009166666666666,58.4,0,3.89,1
2015,ADK90,Canoe,oc1stock,1,6.009444444444444,63,0.185,2.75,1
2011,ADK90,Canoe,open,NA,6.01,62.9,0,7.28,6
2011,ADK90,Canoe,open,NA,6.01,62.9,0,7.28,6
2024,ADK90,Kayak,k1sportveteran,3,6.010527777777778,59.6,0.768,4.26,1
2008,ADK90,Canoe,open,NA,6.011666666666667,70.2,0.323,4.58,6
2013,ADK90,Canoe,open,NA,6.012222222222222,57.4,0.047,4.6,6
2019,ADK90,Canoe,oc2ammix,2,6.0125,59.3,0.008,4.97,2
2017,ADK90,Canoe,open,NA,6.013333333333334,52.8,0.02,5.46,6
2010,ADK90,Canoe,oc2stockveteran,5,6.013333333333334,58.4,0,3.89,2
2025,ADK90,Canoe,oc1stock,2,6.014222222222222,60.5,0.134,3.08,1
2025,ADK90,Canoe,oc2stockmixveteran,4,6.0152777777777775,60.5,0.134,3.08,2
2016,ADK90,Kayak,k1tourmaster,6,6.015833333333333,69.6,0.004,3.19,1
2017,ADK90,Kayak,k1tourveteran,3,6.019722222222223,52.8,0.02,5.46,1
2025,ADK90,Canoe,oc2openmix,1,6.020138888888889,60.5,0.134,3.08,2
2023,ADK90,Canoe,oc2stock,12,6.0215555555555556,65.2,0,5,2
2016,ADK90,Canoe,open,NA,6.022777777777778,69.6,0.004,3.19,6
2019,ADK90,Canoe,oc2stockmix,5,6.023055555555556,59.3,0.008,4.97,2
2024,ADK90,Canoe,oc4stockmix,18,6.023222222222222,59.6,0.768,4.26,4
2016,ADK90,Canoe,open,NA,6.0247222222222225,69.6,0.004,3.19,6
2023,ADK90,Canoe,oc2stocknc,1,6.024805555555555,65.2,0,5,2
2023,ADK90,Canoe,oc4stockmix,16,6.024916666666667,65.2,0,5,4
2025,ADK90,Canoe,oc2stockmix,4,6.025611111111111,60.5,0.134,3.08,2
2015,ADK90,Kayak,k1unlimited,3,6.025833333333333,63,0.185,2.75,1
2019,ADK90,Canoe,oc1recveteran,2,6.026111111111111,59.3,0.008,4.97,1
2014,ADK90,Canoe,oc1stockmaster,3,6.026388888888889,68.9,0.067,4.01,1
2011,ADK90,Canoe,open,NA,6.026944444444444,62.9,0,7.28,6
2021,ADK90,Guideboat,g2,4,6.026944444444444,60,0,5.13,2
2017,ADK90,Canoe,open,NA,6.026944444444444,52.8,0.02,5.46,6
2017,ADK90,Canoe,open,NA,6.0275,52.8,0.02,5.46,6
2016,ADK90,Canoe,open,NA,6.0280555555555555,69.6,0.004,3.19,6
2021,ADK90,Canoe,oc2stock,9,6.0280555555555555,60,0,5.13,2
2015,ADK90,Voyageur,voyageur,6,6.029166666666667,63,0.185,2.75,6
2012,ADK90,Guideboat,g2,5,6.029166666666667,69.1,0.516,4.29,2
2022,ADK90,Canoe,oc2jrsr,1,6.029777777777778,67.5,0,3.91,2
2017,ADK90,Canoe,open,NA,6.030277777777778,52.8,0.02,5.46,6
2016,ADK90,Canoe,open,NA,6.031666666666666,69.6,0.004,3.19,6
2015,ADK90,Canoe,open,NA,6.031666666666666,63,0.185,2.75,6
2022,ADK90,Canoe,oc2rectourmaster,1,6.031777777777778,67.5,0,3.91,2
2014,ADK90,Canoe,open,NA,6.0325,68.9,0.067,4.01,6
2008,ADK90,Canoe,open,NA,6.032777777777778,70.2,0.323,4.58,6
2016,ADK90,Canoe,open,NA,6.033333333333333,69.6,0.004,3.19,6
2009,ADK90,Kayak,k2mix,4,6.033611111111111,60,0.185,4.03,2
2013,ADK90,Canoe,oc2stockwomen,2,6.033611111111111,57.4,0.047,4.6,2
2024,ADK90,Canoe,oc2rectournc,1,6.033777777777777,59.6,0.768,4.26,2
2013,ADK90,Canoe,open,NA,6.035833333333334,57.4,0.047,4.6,6
2016,ADK90,Canoe,oc1stock,1,6.038333333333333,69.6,0.004,3.19,1
2011,ADK90,Canoe,oc1rec,4,6.038611111111111,62.9,0,7.28,1
2017,ADK90,Voyageur,voyageur,4,6.038888888888889,52.8,0.02,5.46,6
2010,ADK90,Canoe,open,NA,6.041111111111111,58.4,0,3.89,6
2015,ADK90,Canoe,open,NA,6.041666666666667,63,0.185,2.75,6
2023,ADK90,Guideboat,g2,3,6.042666666666666,65.2,0,5,2
2016,ADK90,Canoe,open,NA,6.043055555555555,69.6,0.004,3.19,6
2011,ADK90,Canoe,oc2stockmix,4,6.043611111111111,62.9,0,7.28,2
2009,ADK90,Canoe,oc1am,1,6.043611111111111,60,0.185,4.03,1
2022,ADK90,Canoe,oc2stockopen,9,6.043611111111111,67.5,0,3.91,2
2024,ADK90,Canoe,oc2rectournc,2,6.045444444444444,59.6,0.768,4.26,2
2016,ADK90,Canoe,oc2rec,3,6.046666666666667,69.6,0.004,3.19,2
2024,ADK90,Canoe,oc4stockmaster,9,6.046972222222222,59.6,0.768,4.26,4
2017,ADK90,Canoe,oc2ammix,3,6.0472222222222225,52.8,0.02,5.46,2
2021,ADK90,Canoe,oc2stockmix,5,6.048611111111111,60,0,5.13,2
2025,ADK90,Kayak,k1sportveteran,1,6.048916666666666,60.5,0.134,3.08,1
2021,ADK90,Canoe,oc4stockmix,15,6.049444444444444,60,0,5.13,4
2018,ADK90,Canoe,oc2stockmixmaster,2,6.049722222222222,58.7,0,2.76,2
2012,ADK90,Canoe,open,NA,6.051944444444445,69.1,0.516,4.29,6
2013,ADK90,Canoe,oc1rec,4,6.053333333333334,57.4,0.047,4.6,1
2010,ADK90,Canoe,open,NA,6.053888888888889,58.4,0,3.89,6
2017,ADK90,Canoe,open,NA,6.055,52.8,0.02,5.46,6
2018,ADK90,Kayak,k2,2,6.0552777777777775,58.7,0,2.76,2
2018,ADK90,Canoe,open,NA,6.056388888888889,58.7,0,2.76,6
2012,ADK90,Canoe,oc2am,6,6.057222222222222,69.1,0.516,4.29,2
2012,ADK90,Canoe,oc4women,2,6.0575,69.1,0.516,4.29,4
2010,ADK90,Canoe,oc2stockwomen,1,6.057777777777778,58.4,0,3.89,2
2014,ADK90,Canoe,open,NA,6.058055555555556,68.9,0.067,4.01,6
2025,ADK90,Kayak,k2tournc,1,6.058333333333334,60.5,0.134,3.08,2
2023,ADK90,Canoe,oc2mix,1,6.0605,65.2,0,5,2
2008,ADK90,Canoe,oc2ammixmaster,8,6.060833333333333,70.2,0.323,4.58,2
2011,ADK90,Canoe,oc2family,2,6.064444444444445,62.9,0,7.28,2
2025,ADK90,Canoe,oc4stock,10,6.064749999999999,60.5,0.134,3.08,4
2025,ADK90,Kayak,k2mixmaster,1,6.065055555555555,60.5,0.134,3.08,2
2009,ADK90,Canoe,open,NA,6.065833333333333,60,0.185,4.03,6
2008,ADK90,Canoe,open,NA,6.066388888888889,70.2,0.323,4.58,6
2021,ADK90,Canoe,oc2stockmaster,6,6.066666666666666,60,0,5.13,2
2012,ADK90,Canoe,oc1stockveteran,1,6.066666666666666,69.1,0.516,4.29,1
2021,ADK90,Canoe,oc4stockmix,14,6.066944444444444,60,0,5.13,4
2012,ADK90,Voyageur,voyageur,6,6.0675,69.1,0.516,4.29,6
2014,ADK90,Canoe,open,NA,6.067777777777778,68.9,0.067,4.01,6
2021,ADK90,Canoe,oc2recwomen,1,6.067777777777778,60,0,5.13,2
2018,ADK90,Canoe,open,NA,6.068611111111111,58.7,0,2.76,6
2013,ADK90,Canoe,open,NA,6.069444444444445,57.4,0.047,4.6,6
2012,ADK90,Canoe,oc2stockmixmaster,6,6.069444444444445,69.1,0.516,4.29,2
2012,ADK90,Canoe,open,NA,6.070277777777778,69.1,0.516,4.29,6
2014,ADK90,Canoe,open,NA,6.070833333333334,68.9,0.067,4.01,6
2016,ADK90,Canoe,open,NA,6.071111111111111,69.6,0.004,3.19,6
2012,ADK90,Canoe,oc2stock,9,6.071666666666666,69.1,0.516,4.29,2
2010,ADK90,Canoe,open,NA,6.071944444444444,58.4,0,3.89,6
2009,ADK90,Kayak,k1tourveteran,4,6.071944444444444,60,0.185,4.03,1
2011,ADK90,Canoe,oc1am,3,6.074166666666667,62.9,0,7.28,1
2011,ADK90,Canoe,open,NA,6.075833333333334,62.9,0,7.28,6
2024,ADK90,Canoe,oc4stockmix,20,6.076472222222222,59.6,0.768,4.26,4
2016,ADK90,Canoe,oc1recmaster,2,6.0777777777777775,69.6,0.004,3.19,1
2023,ADK90,Canoe,oc2stockmix,4,6.077916666666667,65.2,0,5,2
2024,ADK90,Canoe,oc2stock,15,6.077944444444444,59.6,0.768,4.26,2
2013,ADK90,Canoe,oc1stockveteran,1,6.080277777777778,57.4,0.047,4.6,1
2014,ADK90,Canoe,open,NA,6.080555555555556,68.9,0.067,4.01,6
2023,ADK90,Canoe,oc3stocknc,2,6.082222222222223,65.2,0,5,3
2015,ADK90,Canoe,open,NA,6.082222222222223,63,0.185,2.75,6
2011,ADK90,Canoe,open,NA,6.0841666666666665,62.9,0,7.28,6
2015,ADK90,Canoe,open,NA,6.084444444444444,63,0.185,2.75,6
2009,ADK90,Kayak,k1unlimted,7,6.084722222222222,60,0.185,4.03,1
2015,ADK90,Canoe,oc2family,1,6.085555555555556,63,0.185,2.75,2
2010,ADK90,Guideboat,g2,6,6.086111111111111,58.4,0,3.89,2
2008,ADK90,Canoe,oc1recveteran,1,6.086111111111111,70.2,0.323,4.58,1
2022,ADK90,Canoe,oc4stockmaster,3,6.086444444444445,67.5,0,3.91,4
2021,ADK90,Canoe,oc2stock,10,6.086666666666667,60,0,5.13,2
2025,ADK90,Canoe,oc2stock,11,6.089083333333334,60.5,0.134,3.08,2
2023,ADK90,Canoe,oc2stockmix,5,6.0891111111111105,65.2,0,5,2
2011,ADK90,Canoe,oc2recmix,3,6.09,62.9,0,7.28,2
2013,ADK90,Canoe,open,NA,6.09,57.4,0.047,4.6,6
2016,ADK90,Canoe,oc4,7,6.091111111111111,69.6,0.004,3.19,4
2019,ADK90,Canoe,oc2stockveteran,3,6.091388888888889,59.3,0.008,4.97,2
2016,ADK90,Canoe,open,NA,6.091666666666667,69.6,0.004,3.19,6
2009,ADK90,Canoe,open,NA,6.092777777777778,60,0.185,4.03,6
2017,ADK90,Canoe,open,NA,6.092777777777778,52.8,0.02,5.46,6
2017,ADK90,Canoe,open,NA,6.094166666666666,52.8,0.02,5.46,6
2011,ADK90,Canoe,oc2stockmaster,8,6.094444444444444,62.9,0,7.28,2
2017,ADK90,Canoe,open,NA,6.095277777777778,52.8,0.02,5.46,6
2022,ADK90,Canoe,oc4stockmix,13,6.09625,67.5,0,3.91,4
2017,ADK90,Voyageur,voyageur,5,6.096666666666667,52.8,0.02,5.46,6
2012,ADK90,Canoe,open,NA,6.097222222222222,69.1,0.516,4.29,6
2012,ADK90,Canoe,open,NA,6.101388888888889,69.1,0.516,4.29,6
2009,ADK90,Canoe,open,NA,6.101666666666667,60,0.185,4.03,6
2023,ADK90,Canoe,oc4stockmix,17,6.101861111111111,65.2,0,5,4
2024,ADK90,Canoe,oc2stock,14,6.102361111111111,59.6,0.768,4.26,2
2016,ADK90,Canoe,open,NA,6.105,69.6,0.004,3.19,6
2019,ADK90,Canoe,oc2stock,6,6.105277777777777,59.3,0.008,4.97,2
2014,ADK90,Canoe,open,NA,6.105833333333333,68.9,0.067,4.01,6
2022,ADK90,Canoe,oc2stock,2,6.105833333333333,67.5,0,3.91,2
2025,ADK90,Canoe,oc1stock,3,6.106777777777778,60.5,0.134,3.08,1
2022,ADK90,Canoe,oc2stockopen,10,6.107138888888889,67.5,0,3.91,2
2023,ADK90,Canoe,oc3stocknc,1,6.1088611111111115,65.2,0,5,3
2014,ADK90,Canoe,open,NA,6.108888888888889,68.9,0.067,4.01,6
2022,ADK90,Kayak,k2,3,6.109500000000001,67.5,0,3.91,2
2012,ADK90,Canoe,open,NA,6.11,69.1,0.516,4.29,6
2024,ADK90,Canoe,oc2stockveteran,3,6.110416666666667,59.6,0.768,4.26,2
2016,ADK90,Guideboat,g2mix,1,6.111666666666666,69.6,0.004,3.19,2
2023,ADK90,Canoe,oc2rec,2,6.111694444444444,65.2,0,5,2
2016,ADK90,Guideboat,g2,2,6.111944444444444,69.6,0.004,3.19,2
2009,ADK90,Canoe,open,NA,6.1125,60,0.185,4.03,6
2016,ADK90,Canoe,oc2ammix,4,6.113333333333333,69.6,0.004,3.19,2
2018,ADK90,Canoe,open,NA,6.114166666666667,58.7,0,2.76,6
2012,ADK90,Canoe,oc4mix,16,6.1161111111111115,69.1,0.516,4.29,4
2024,ADK90,Canoe,oc2stock,16,6.1165,59.6,0.768,4.26,2
2023,ADK90,Canoe,oc2stock,13,6.119472222222222,65.2,0,5,2
2024,ADK90,Canoe,oc4stockmix,19,6.120611111111112,59.6,0.768,4.26,4
2015,ADK90,Canoe,oc2stockmixveteran,1,6.120833333333334,63,0.185,2.75,2
2022,ADK90,Canoe,oc2stockmixmaster,5,6.121083333333334,67.5,0,3.91,2
2012,ADK90,Canoe,open,NA,6.121666666666667,69.1,0.516,4.29,6
2011,ADK90,Canoe,oc1stock,4,6.122777777777777,62.9,0,7.28,1
2014,ADK90,Canoe,open,NA,6.122777777777777,68.9,0.067,4.01,6
2015,ADK90,Canoe,oc4,6,6.125,63,0.185,2.75,4
2008,ADK90,Kayak,k1tour,6,6.125,70.2,0.323,4.58,1
2012,ADK90,Canoe,oc4women,3,6.125,69.1,0.516,4.29,4
2019,ADK90,Canoe,oc1stock,2,6.125277777777778,59.3,0.008,4.97,1
2025,ADK90,Canoe,oc2stock,9,6.127222222222223,60.5,0.134,3.08,2
2010,ADK90,Canoe,oc2family,1,6.127777777777778,58.4,0,3.89,2
2021,ADK90,Guideboat,g2,5,6.127777777777778,60,0,5.13,2
2009,ADK90,Canoe,open,NA,6.128055555555555,60,0.185,4.03,6
2017,ADK90,Guideboat,g2,4,6.128333333333333,52.8,0.02,5.46,2
2015,ADK90,Canoe,oc1recveteran,1,6.128333333333333,63,0.185,2.75,1
2021,ADK90,Canoe,oc2stockwomen,2,6.131111111111111,60,0,5.13,2
2008,ADK90,Canoe,oc2stockmaster,10,6.131388888888889,70.2,0.323,4.58,2
2008,ADK90,Canoe,open,NA,6.131666666666667,70.2,0.323,4.58,6
2013,ADK90,Canoe,open,NA,6.131944444444445,57.4,0.047,4.6,6
2011,ADK90,Canoe,oc2stockmixveteran,3,6.131944444444445,62.9,0,7.28,2
2025,ADK90,Guideboat,g1,1,6.132638888888889,60.5,0.134,3.08,1
2019,ADK90,Canoe,oc2stockveteran,5,6.133055555555556,59.3,0.008,4.97,2
2011,ADK90,Canoe,open,NA,6.1338888888888885,62.9,0,7.28,6
2013,ADK90,Canoe,oc1recwomen,2,6.135833333333333,57.4,0.047,4.6,1
2015,ADK90,Canoe,open,NA,6.136111111111111,63,0.185,2.75,6
2025,ADK90,Canoe,oc4stockmix,11,6.136277777777777,60.5,0.134,3.08,4
2019,ADK90,Canoe,oc4stock,8,6.137222222222222,59.3,0.008,4.97,4
2017,ADK90,Canoe,open,NA,6.1375,52.8,0.02,5.46,6
2008,ADK90,Canoe,oc1stock,6,6.138055555555556,70.2,0.323,4.58,1
2013,ADK90,Guideboat,g2mix,1,6.1402777777777775,57.4,0.047,4.6,2
2013,ADK90,Canoe,open,NA,6.142222222222222,57.4,0.047,4.6,6
2008,ADK90,Canoe,oc2stockmixmaster,5,6.144722222222223,70.2,0.323,4.58,2
2022,ADK90,Canoe,oc1stockveteran,2,6.146055555555555,67.5,0,3.91,1
2014,ADK90,Canoe,oc1stockveteran,2,6.146111111111111,68.9,0.067,4.01,1
2015,ADK90,Canoe,open,NA,6.146111111111111,63,0.185,2.75,6
2017,ADK90,Canoe,open,NA,6.1466666666666665,52.8,0.02,5.46,6
2014,ADK90,Canoe,oc2am,2,6.1466666666666665,68.9,0.067,4.01,2
2025,ADK90,Guideboat,g2,1,6.14711111111111,60.5,0.134,3.08,2
2012,ADK90,Canoe,open,NA,6.147777777777778,69.1,0.516,4.29,6
2015,ADK90,Canoe,open,NA,6.148055555555556,63,0.185,2.75,6
2019,ADK90,Canoe,oc2recmix,1,6.148333333333333,59.3,0.008,4.97,2
2012,ADK90,Canoe,oc2rec,4,6.1497222222222225,69.1,0.516,4.29,2
2018,ADK90,Guideboat,g1,1,6.150277777777778,58.7,0,2.76,1
2009,ADK90,Canoe,oc2ammix,7,6.150555555555556,60,0.185,4.03,2
2023,ADK90,Canoe,oc1stocknc,1,6.1506388888888885,65.2,0,5,1
2025,ADK90,Canoe,oc2stockmixveteran,5,6.151833333333333,60.5,0.134,3.08,2
2013,ADK90,Canoe,oc1rec,5,6.151944444444444,57.4,0.047,4.6,1
2017,ADK90,Canoe,oc1stockveteran,1,6.1525,52.8,0.02,5.46,1
2017,ADK90,Canoe,oc1rec,2,6.1530555555555555,52.8,0.02,5.46,1
2010,ADK90,Canoe,open,NA,6.153333333333333,58.4,0,3.89,6
2021,ADK90,Canoe,oc4stock,9,6.153333333333333,60,0,5.13,4
2015,ADK90,Canoe,oc2rec,4,6.153888888888889,63,0.185,2.75,2
2022,ADK90,Canoe,oc2recjrsr,2,6.154361111111111,67.5,0,3.91,2
2018,ADK90,Canoe,oc2stockmix,2,6.154444444444445,58.7,0,2.76,2
2015,ADK90,Canoe,open,NA,6.154722222222222,63,0.185,2.75,6
2017,ADK90,Canoe,open,NA,6.154722222222222,52.8,0.02,5.46,6
2013,ADK90,Canoe,open,NA,6.155,57.4,0.047,4.6,6
2011,ADK90,Canoe,open,NA,6.155833333333334,62.9,0,7.28,6
2011,ADK90,Canoe,open,NA,6.155833333333334,62.9,0,7.28,6
2025,ADK90,Guideboat,g2mixmaster,1,6.157472222222222,60.5,0.134,3.08,2
2015,ADK90,Canoe,open,NA,6.1575,63,0.185,2.75,6
2018,ADK90,Canoe,oc4stockwomen,2,6.158888888888889,58.7,0,2.76,4
2010,ADK90,Canoe,oc2stockmixmaster,8,6.1594444444444445,58.4,0,3.89,2
2022,ADK90,Canoe,oc2recjrsr,1,6.159833333333334,67.5,0,3.91,2
2013,ADK90,Guideboat,g1,3,6.160277777777778,57.4,0.047,4.6,1
2010,ADK90,Canoe,oc1recwomen,1,6.161111111111111,58.4,0,3.89,1
2012,ADK90,Canoe,oc2stockmixmaster,8,6.163333333333333,69.1,0.516,4.29,2
2025,ADK90,Canoe,oc1open,2,6.1634722222222225,60.5,0.134,3.08,1
2022,ADK90,Canoe,oc2stocktour,3,6.1635,67.5,0,3.91,2
2019,ADK90,Canoe,oc2recwomen,1,6.164444444444444,59.3,0.008,4.97,2
2017,ADK90,Canoe,oc1recwomen,1,6.166388888888889,52.8,0.02,5.46,1
2024,ADK90,Canoe,oc4stockmaster,8,6.1665833333333335,59.6,0.768,4.26,4
2017,ADK90,Canoe,open,NA,6.166944444444445,52.8,0.02,5.46,6
2016,ADK90,Canoe,open,NA,6.168888888888889,69.6,0.004,3.19,6
2016,ADK90,Canoe,open,NA,6.168888888888889,69.6,0.004,3.19,6
2010,ADK90,Canoe,open,NA,6.1691666666666665,58.4,0,3.89,6
2021,ADK90,Canoe,oc2rec,2,6.169722222222222,60,0,5.13,2
2013,ADK90,Canoe,open,NA,6.169722222222222,57.4,0.047,4.6,6
2018,ADK90,Canoe,open,NA,6.17,58.7,0,2.76,6
2025,ADK90,Canoe,oc2stocktour,1,6.171666666666667,60.5,0.134,3.08,2
2013,ADK90,Canoe,open,NA,6.171666666666667,57.4,0.047,4.6,6
2011,ADK90,Canoe,open,NA,6.1722222222222225,62.9,0,7.28,6
2025,ADK90,Canoe,oc2stocktour,1,6.1725,60.5,0.134,3.08,2
2014,ADK90,Canoe,open,NA,6.173333333333333,68.9,0.067,4.01,6
2015,ADK90,Canoe,open,NA,6.173333333333333,63,0.185,2.75,6
2013,ADK90,Canoe,open,NA,6.174166666666666,57.4,0.047,4.6,6
2008,ADK90,Canoe,oc4mix,13,6.174444444444444,70.2,0.323,4.58,4
2021,ADK90,Canoe,oc1stock,1,6.175277777777778,60,0,5.13,1
2014,ADK90,Canoe,open,NA,6.1755555555555555,68.9,0.067,4.01,6
2017,ADK90,Kayak,k1tour,5,6.1755555555555555,52.8,0.02,5.46,1
2021,ADK90,Canoe,oc2stockmaster,5,6.176111111111111,60,0,5.13,2
2013,ADK90,Canoe,oc1recwomen,1,6.176111111111111,57.4,0.047,4.6,1
2009,ADK90,Guideboat,g2,3,6.176388888888889,60,0.185,4.03,2
2008,ADK90,Canoe,open,NA,6.176666666666667,70.2,0.323,4.58,6
2017,ADK90,Canoe,open,NA,6.176666666666667,52.8,0.02,5.46,6
2024,ADK90,Canoe,oc2stock,18,6.17675,59.6,0.768,4.26,2
2022,ADK90,Guideboat,g2,2,6.177388888888888,67.5,0,3.91,2
2013,ADK90,Canoe,open,NA,6.1775,57.4,0.047,4.6,6
2014,ADK90,Canoe,oc1stock,4,6.177777777777778,68.9,0.067,4.01,1
2018,ADK90,Canoe,oc2ammix,2,6.18,58.7,0,2.76,2
2010,ADK90,Canoe,oc2am,5,6.18,58.4,0,3.89,2
2025,ADK90,Canoe,oc2stock,10,6.1801111111111116,60.5,0.134,3.08,2
2018,ADK90,Canoe,open,NA,6.1802777777777775,58.7,0,2.76,6
2010,ADK90,Canoe,oc2stockmix,5,6.181388888888889,58.4,0,3.89,2
2018,ADK90,Canoe,open,NA,6.1825,58.7,0,2.76,6
2011,ADK90,Guideboat,g2,7,6.183611111111111,62.9,0,7.28,2
2015,ADK90,Canoe,open,NA,6.185277777777777,63,0.185,2.75,6
2017,ADK90,Guideboat,g2,3,6.186111111111111,52.8,0.02,5.46,2
2012,ADK90,Canoe,open,NA,6.1875,69.1,0.516,4.29,6
2016,ADK90,Kayak,k1tourmaster,7,6.1875,69.6,0.004,3.19,1
2021,ADK90,Kayak,k1unlimited,4,6.188055555555556,60,0,5.13,1
2013,ADK90,Canoe,open,NA,6.1883333333333335,57.4,0.047,4.6,6
2017,ADK90,Canoe,open,NA,6.188888888888889,52.8,0.02,5.46,6
2017,ADK90,Canoe,oc2rec,4,6.190277777777778,52.8,0.02,5.46,2
2021,ADK90,Canoe,oc1stockveteran,1,6.191111111111111,60,0,5.13,1
2012,ADK90,Canoe,open,NA,6.191944444444444,69.1,0.516,4.29,6
2025,ADK90,Canoe,oc2stockmaster,4,6.191972222222222,60.5,0.134,3.08,2
2018,ADK90,Canoe,open,NA,6.1925,58.7,0,2.76,6
2022,ADK90,Canoe,oc2jrsr,2,6.192861111111111,67.5,0,3.91,2
2014,ADK90,Canoe,open,NA,6.194166666666667,68.9,0.067,4.01,6
2010,ADK90,Guideboat,g1women,1,6.195277777777778,58.4,0,3.89,1
2018,ADK90,Canoe,oc2rec,1,6.195833333333334,58.7,0,2.76,2
2012,ADK90,Canoe,open,NA,6.1963888888888885,69.1,0.516,4.29,6
2012,ADK90,Guideboat,g2,6,6.1963888888888885,69.1,0.516,4.29,2
2015,ADK90,Canoe,oc4women,3,6.196666666666666,63,0.185,2.75,4
2011,ADK90,Canoe,open,NA,6.196944444444444,62.9,0,7.28,6
2017,ADK90,Guideboat,g2,2,6.197777777777778,52.8,0.02,5.46,2
2019,ADK90,Canoe,oc2stockveteran,4,6.198333333333333,59.3,0.008,4.97,2
2017,ADK90,Canoe,open,NA,6.198333333333333,52.8,0.02,5.46,6
2015,ADK90,Canoe,opensuperveteran,1,6.198611111111111,63,0.185,2.75,6
2009,ADK90,Canoe,open,NA,6.199166666666667,60,0.185,4.03,6
2014,ADK90,Canoe,open,NA,6.199166666666667,68.9,0.067,4.01,6
2008,ADK90,Canoe,oc2recmix,1,6.199722222222222,70.2,0.323,4.58,2
2009,ADK90,Canoe,oc2rec,3,6.200277777777778,60,0.185,4.03,2
2012,ADK90,Canoe,oc1stock,2,6.201944444444444,69.1,0.516,4.29,1
2019,ADK90,Canoe,oc2stockmix,6,6.204444444444444,59.3,0.008,4.97,2
2021,ADK90,Canoe,oc4stock,8,6.205,60,0,5.13,4
2025,ADK90,Canoe,oc2stock,14,6.205972222222222,60.5,0.134,3.08,2
2018,ADK90,Canoe,open,NA,6.207222222222223,58.7,0,2.76,6
2021,ADK90,Canoe,oc2stockwomen,1,6.208888888888889,60,0,5.13,2
2019,ADK90,Canoe,oc2stockmaster,6,6.21,59.3,0.008,4.97,2
2016,ADK90,Kayak,k1tour,2,6.210555555555556,69.6,0.004,3.19,1
2022,ADK90,Canoe,oc1stock,1,6.210722222222222,67.5,0,3.91,1
2018,ADK90,Canoe,open,NA,6.210833333333333,58.7,0,2.76,6
2024,ADK90,Canoe,oc2stockmaster,6,6.210972222222222,59.6,0.768,4.26,2
2023,ADK90,Canoe,oc2stockwomen,2,6.214138888888889,65.2,0,5,2
2009,ADK90,Canoe,oc4mix,12,6.214444444444444,60,0.185,4.03,4
2009,ADK90,Canoe,open,NA,6.214444444444444,60,0.185,4.03,6
2013,ADK90,Canoe,open,NA,6.214722222222222,57.4,0.047,4.6,6
2025,ADK90,Kayak,k1sportnc,1,6.215527777777778,60.5,0.134,3.08,1
2014,ADK90,Canoe,open,NA,6.2155555555555555,68.9,0.067,4.01,6
2021,ADK90,SUP,solorecveteran,4,6.216111111111111,60,0,5.13,1
2025,ADK90,Kayak,k1sportnc,2,6.216194444444445,60.5,0.134,3.08,1
2023,ADK90,Guideboat,g2nc,1,6.216500000000001,65.2,0,5,2
2014,ADK90,Canoe,oc1stock,3,6.216666666666667,68.9,0.067,4.01,1
2011,ADK90,Canoe,open,NA,6.216944444444445,62.9,0,7.28,6
2015,ADK90,Canoe,oc1recmaster,3,6.217222222222222,63,0.185,2.75,1
2010,ADK90,Canoe,oc1recwomen,2,6.2175,58.4,0,3.89,1
2022,ADK90,Canoe,oc2stockopen,11,6.218055555555556,67.5,0,3.91,2
2015,ADK90,Voyageur,voyageur,8,6.218333333333334,63,0.185,2.75,6
2013,ADK90,Canoe,open,NA,6.219444444444444,57.4,0.047,4.6,6
2018,ADK90,Canoe,open,NA,6.219444444444444,58.7,0,2.76,6
2013,ADK90,Canoe,open,NA,6.219722222222222,57.4,0.047,4.6,6
2015,ADK90,Canoe,open,NA,6.22,63,0.185,2.75,6
2009,ADK90,Canoe,open,NA,6.220277777777778,60,0.185,4.03,6
2013,ADK90,Kayak,k1tour,4,6.220833333333333,57.4,0.047,4.6,1
2013,ADK90,Canoe,oc4mix,16,6.221111111111111,57.4,0.047,4.6,4
2025,ADK90,Kayak,k1open,3,6.221805555555555,60.5,0.134,3.08,1
2018,ADK90,Canoe,oc4stockmix,8,6.2225,58.7,0,2.76,4
2025,ADK90,Canoe,oc4stock,12,6.223777777777777,60.5,0.134,3.08,4
2009,ADK90,Canoe,oc1stock,4,6.224166666666667,60,0.185,4.03,1
2018,ADK90,Canoe,open,NA,6.224722222222222,58.7,0,2.76,6
2008,ADK90,Canoe,open,NA,6.225,70.2,0.323,4.58,6
2018,ADK90,Canoe,oc4stockmix,7,6.225555555555555,58.7,0,2.76,4
2015,ADK90,Kayak,k1tourmaster,8,6.226388888888889,63,0.185,2.75,1
2019,ADK90,Canoe,oc1recveteran,3,6.227777777777778,59.3,0.008,4.97,1
2008,ADK90,Canoe,oc1rec,6,6.2283333333333335,70.2,0.323,4.58,1
2021,ADK90,Guideboat,g2,7,6.230833333333333,60,0,5.13,2
2013,ADK90,Canoe,open,NA,6.231388888888889,57.4,0.047,4.6,6
2014,ADK90,Canoe,open,NA,6.231388888888889,68.9,0.067,4.01,6
2014,ADK90,Canoe,oc1stock,2,6.2316666666666665,68.9,0.067,4.01,1
2011,ADK90,Canoe,open,NA,6.233333333333333,62.9,0,7.28,6
2025,ADK90,Canoe,oc2stockmaster,5,6.233555555555555,60.5,0.134,3.08,2
