year,raceId,boatType,classId,place,value,temp,rain,water,n_paddler
2015,ADK90,Canoe,open,NA,7.057777777777778,63.9,0,1706.82,6
2012,ADK90,Canoe,open,NA,7.058611111111111,67.4,0,1706.75,6
2010,ADK90,Canoe,oc4mix,12,7.058888888888889,52.8,0.043,1706.87,4
2015,ADK90,Canoe,oc2stockmixveteran,1,7.059444444444445,63.9,0,1706.82,2
2010,ADK90,Canoe,oc2stockveteran,4,7.06,52.8,0.043,1706.87,2
2014,ADK90,Canoe,open,NA,7.060555555555555,69.5,0,1706.89,6
2024,ADK90,Kayak,k1sportmaster,5,7.060777777777777,61.6,0,1706.82,1
2023,ADK90,Canoe,oc4stock,11,7.061916666666667,66.9,0.15,1706.8,4
2022,ADK90,Guideboat,g2master,1,7.062555555555556,63.4,0,1706.93,2
2024,ADK90,Canoe,oc2stock,7,7.062861111111111,61.6,0,1706.82,2
2016,ADK90,Canoe,open,NA,7.0633333333333335,70.2,0.02,1706.83,6
2009,ADK90,Guideboat,g2,2,7.063888888888889,57.2,0.016,1706.65,2
2013,ADK90,Canoe,oc2stockwomen,2,7.064166666666667,51.6,0,1706.88,2
2016,ADK90,Canoe,open,NA,7.064444444444445,70.2,0.02,1706.83,6
2011,ADK90,Canoe,oc2stock,7,7.065277777777778,63.9,0,1706.86,2
2021,ADK90,Canoe,oc2stockmaster,7,7.066388888888889,55.4,0.055,1706.94,2
2015,ADK90,Canoe,oc2stockmaster,5,7.066388888888889,63.9,0,1706.82,2
2021,ADK90,Guideboat,g2,1,7.068888888888889,55.4,0.055,1706.94,2
2010,ADK90,Canoe,oc1am,2,7.069166666666667,52.8,0.043,1706.87,1
2008,ADK90,Voyageur,voyageur,8,7.0713888888888885,72.3,0,1706.81,6
2024,ADK90,Canoe,oc2stock,9,7.073166666666667,61.6,0,1706.82,2
2017,ADK90,Canoe,open,NA,7.073611111111111,51.1,0.484,1706.89,6
2015,ADK90,Voyageur,voyageur,8,7.074166666666667,63.9,0,1706.82,6
2016,ADK90,Canoe,open,NA,7.075833333333334,70.2,0.02,1706.83,6
2014,ADK90,Canoe,oc1recwomen,1,7.075833333333334,69.5,0,1706.89,1
2021,ADK90,Canoe,oc2mix,3,7.078055555555555,55.4,0.055,1706.94,2
2016,ADK90,Kayak,k1tourmaster,6,7.079444444444444,70.2,0.02,1706.83,1
2009,ADK90,Kayak,k1unlimted,5,7.08,57.2,0.016,1706.65,1
2008,ADK90,Canoe,oc4,7,7.080277777777778,72.3,0,1706.81,4
2022,ADK90,Canoe,oc2stockmaster,4,7.080444444444444,63.4,0,1706.93,2
2010,ADK90,Canoe,oc2rec,2,7.0808333333333335,52.8,0.043,1706.87,2
2014,ADK90,Canoe,open,NA,7.081944444444445,69.5,0,1706.89,6
2023,ADK90,Canoe,oc1stockmaster,4,7.0833055555555555,66.9,0.15,1706.8,1
2009,ADK90,Canoe,open,NA,7.083333333333333,57.2,0.016,1706.65,6
2013,ADK90,Canoe,open,NA,7.0841666666666665,51.6,0,1706.88,6
2022,ADK90,Kayak,k1tournc,1,7.086166666666667,63.4,0,1706.93,1
2025,ADK90,Canoe,oc4stock,13,7.087861111111111,58.7,0.37,1706.89,4
2019,ADK90,Canoe,oc2stockmaster,4,7.088055555555556,58,0,1706.77,2
2011,ADK90,Canoe,open,NA,7.088611111111111,63.9,0,1706.86,6
2013,ADK90,Canoe,open,NA,7.090277777777778,51.6,0,1706.88,6
2013,ADK90,Canoe,open,NA,7.090833333333333,51.6,0,1706.88,6
2011,ADK90,Guideboat,g2,3,7.091388888888889,63.9,0,1706.86,2
2010,ADK90,Canoe,open,NA,7.091666666666667,52.8,0.043,1706.87,6
2017,ADK90,Canoe,oc2stockmix,3,7.094444444444444,51.1,0.484,1706.89,2
2011,ADK90,Canoe,oc2stockmixveteran,2,7.094722222222222,63.9,0,1706.86,2
2017,ADK90,Canoe,open,NA,7.095833333333333,51.1,0.484,1706.89,6
2022,ADK90,Canoe,oc2stockveteran,3,7.097194444444445,63.4,0,1706.93,2
2024,ADK90,Canoe,oc4stockmix,14,7.097527777777778,61.6,0,1706.82,4
2016,ADK90,Canoe,open,NA,7.097777777777778,70.2,0.02,1706.83,6
2009,ADK90,Canoe,oc2am,3,7.098611111111111,57.2,0.016,1706.65,2
2013,ADK90,Canoe,open,NA,7.099166666666667,51.6,0,1706.88,6
2017,ADK90,Canoe,oc1recveteran,2,7.1002777777777775,51.1,0.484,1706.89,1
2021,ADK90,SUP,solorecwomenmaster,1,7.100555555555555,55.4,0.055,1706.94,1
2010,ADK90,Canoe,oc2stockmaster,8,7.100833333333333,52.8,0.043,1706.87,2
2012,ADK90,Canoe,oc4women,2,7.102222222222222,67.4,0,1706.75,4
2023,ADK90,Canoe,oc4stockwomen,4,7.102722222222222,66.9,0.15,1706.8,4
2022,ADK90,Canoe,oc2stocktour,1,7.104333333333333,63.4,0,1706.93,2
2008,ADK90,Canoe,open,NA,7.105555555555555,72.3,0,1706.81,6
2018,ADK90,Canoe,open,NA,7.105833333333333,61.9,0,1706.8,6
2022,ADK90,Canoe,oc4stockwomen,4,7.106472222222222,63.4,0,1706.93,4
2023,ADK90,Canoe,oc1stockveteran,2,7.106472222222222,66.9,0.15,1706.8,1
2025,ADK90,Canoe,oc2stockmaster,5,7.108388888888889,58.7,0.37,1706.89,2
2016,ADK90,Canoe,open,NA,7.108611111111111,70.2,0.02,1706.83,6
2016,ADK90,Canoe,open,NA,7.108888888888889,70.2,0.02,1706.83,6
2018,ADK90,Canoe,open,NA,7.109444444444445,61.9,0,1706.8,6
2015,ADK90,Canoe,open,NA,7.11,63.9,0,1706.82,6
2011,ADK90,Canoe,open,NA,7.11,63.9,0,1706.86,6
2016,ADK90,Guideboat,g2,2,7.110277777777778,70.2,0.02,1706.83,2
2023,ADK90,Kayak,k1womennc,1,7.110388888888889,66.9,0.15,1706.8,1
2023,ADK90,Guideboat,g2,2,7.110666666666667,66.9,0.15,1706.8,2
2016,ADK90,Canoe,oc1recmaster,2,7.111944444444444,70.2,0.02,1706.83,1
2023,ADK90,Canoe,oc3stocknc,1,7.112444444444444,66.9,0.15,1706.8,3
2009,ADK90,Canoe,oc2stock,6,7.1125,57.2,0.016,1706.65,2
2015,ADK90,Canoe,open,NA,7.112777777777778,63.9,0,1706.82,6
2013,ADK90,Canoe,oc2stock,7,7.113333333333333,51.6,0,1706.88,2
2012,ADK90,Canoe,open,NA,7.114722222222222,67.4,0,1706.75,6
2014,ADK90,Canoe,open,NA,7.115,69.5,0,1706.89,6
2021,ADK90,SUP,solorecmaster,2,7.115833333333334,55.4,0.055,1706.94,1
2017,ADK90,Kayak,k1tourveteran,3,7.115833333333334,51.1,0.484,1706.89,1
2024,ADK90,Canoe,oc2stock,11,7.116138888888888,61.6,0,1706.82,2
2011,ADK90,Canoe,oc1am,1,7.116666666666666,63.9,0,1706.86,1
2009,ADK90,Kayak,k2,3,7.116666666666666,57.2,0.016,1706.65,2
2024,ADK90,Canoe,oc1stock,2,7.117305555555555,61.6,0,1706.82,1
2016,ADK90,Canoe,open,NA,7.118055555555555,70.2,0.02,1706.83,6
2016,ADK90,Kayak,k1tourmaster,5,7.118055555555555,70.2,0.02,1706.83,1
2008,ADK90,Canoe,open,NA,7.118888888888889,72.3,0,1706.81,6
2009,ADK90,Canoe,oc4,8,7.119166666666667,57.2,0.016,1706.65,4
2011,ADK90,Canoe,oc2stockveteran,10,7.12,63.9,0,1706.86,2
2017,ADK90,Guideboat,g2,2,7.120833333333334,51.1,0.484,1706.89,2
2010,ADK90,Canoe,oc2ammaster,5,7.1225,52.8,0.043,1706.87,2
2017,ADK90,Canoe,open,NA,7.123888888888889,51.1,0.484,1706.89,6
2022,ADK90,Canoe,oc4stockmix,13,7.124111111111111,63.4,0,1706.93,4
2012,ADK90,Canoe,open,NA,7.125,67.4,0,1706.75,6
2010,ADK90,Canoe,open,NA,7.126111111111111,52.8,0.043,1706.87,6
2021,ADK90,SUP,solorecveteran,3,7.126666666666667,55.4,0.055,1706.94,1
2024,ADK90,Canoe,oc2stock,10,7.127972222222223,61.6,0,1706.82,2
2025,ADK90,Canoe,oc2stockmaster,7,7.130277777777778,58.7,0.37,1706.89,2
2011,ADK90,Canoe,open,NA,7.1305555555555555,63.9,0,1706.86,6
2011,ADK90,Canoe,open,NA,7.1305555555555555,63.9,0,1706.86,6
2024,ADK90,Kayak,k1sportveteran,2,7.131194444444445,61.6,0,1706.82,1
2013,ADK90,Canoe,open,NA,7.1325,51.6,0,1706.88,6
2008,ADK90,Canoe,oc1rec,3,7.134166666666666,72.3,0,1706.81,1
2008,ADK90,Canoe,oc2rec,3,7.135555555555555,72.3,0,1706.81,2
2023,ADK90,Guideboat,g2mix,1,7.135555555555555,66.9,0.15,1706.8,2
2012,ADK90,Canoe,open,NA,7.136388888888889,67.4,0,1706.75,6
2018,ADK90,Canoe,open,NA,7.1386111111111115,61.9,0,1706.8,6
2011,ADK90,Guideboat,g2,4,7.138888888888889,63.9,0,1706.86,2
2012,ADK90,Canoe,oc4women,1,7.138888888888889,67.4,0,1706.75,4
2009,ADK90,Canoe,oc2stockveteran,3,7.139444444444444,57.2,0.016,1706.65,2
2022,ADK90,Canoe,oc4stock,9,7.141916666666667,63.4,0,1706.93,4
2011,ADK90,Canoe,oc2stockmaster,7,7.142777777777778,63.9,0,1706.86,2
2008,ADK90,Canoe,open,NA,7.1433333333333335,72.3,0,1706.81,6
2024,ADK90,Canoe,oc2stockveteran,2,7.143861111111112,61.6,0,1706.82,2
2014,ADK90,Canoe,oc1rec,6,7.144444444444445,69.5,0,1706.89,1
2009,ADK90,Canoe,open,NA,7.145277777777777,57.2,0.016,1706.65,6
2008,ADK90,Kayak,k2,5,7.145833333333333,72.3,0,1706.81,2
2013,ADK90,Canoe,open,NA,7.146944444444444,51.6,0,1706.88,6
2025,ADK90,Canoe,oc2stock,15,7.147277777777778,58.7,0.37,1706.89,2
2018,ADK90,Canoe,open,NA,7.149166666666667,61.9,0,1706.8,6
2013,ADK90,Canoe,open,NA,7.1497222222222225,51.6,0,1706.88,6
2012,ADK90,Canoe,oc1stock,4,7.1497222222222225,67.4,0,1706.75,1
2014,ADK90,Canoe,open,NA,7.15,69.5,0,1706.89,6
2016,ADK90,Canoe,open,NA,7.15,70.2,0.02,1706.83,6
2013,ADK90,Canoe,opensuperveteran,1,7.151388888888889,51.6,0,1706.88,6
2009,ADK90,Canoe,open,NA,7.153333333333333,57.2,0.016,1706.65,6
2021,ADK90,Canoe,oc2stock,6,7.153888888888889,55.4,0.055,1706.94,2
2012,ADK90,Canoe,open,NA,7.155555555555556,67.4,0,1706.75,6
2008,ADK90,Canoe,oc1stock,4,7.155833333333334,72.3,0,1706.81,1
2012,ADK90,Canoe,open,NA,7.155833333333334,67.4,0,1706.75,6
2024,ADK90,Canoe,oc2openmix,3,7.157166666666667,61.6,0,1706.82,2
2009,ADK90,Canoe,oc4mix,11,7.1575,57.2,0.016,1706.65,4
2019,ADK90,Canoe,oc1recveteran,1,7.158333333333333,58,0,1706.77,1
2011,ADK90,Canoe,open,NA,7.158611111111111,63.9,0,1706.86,6
2012,ADK90,Canoe,open,NA,7.161666666666667,67.4,0,1706.75,6
2014,ADK90,Voyageur,voyageur,6,7.163888888888889,69.5,0,1706.89,6
2014,ADK90,Voyageur,voyageur,7,7.163888888888889,69.5,0,1706.89,6
2025,ADK90,Canoe,oc2rec,2,7.164000000000001,58.7,0.37,1706.89,2
2018,ADK90,Canoe,oc1stock,2,7.164444444444444,61.9,0,1706.8,1
2023,ADK90,Kayak,k1,1,7.16461111111111,66.9,0.15,1706.8,1
2013,ADK90,Guideboat,g2,4,7.166388888888889,51.6,0,1706.88,2
2025,ADK90,Canoe,oc2rec,1,7.1667499999999995,58.7,0.37,1706.89,2
2012,ADK90,Canoe,oc2stock,10,7.168888888888889,67.4,0,1706.75,2
2008,ADK90,Canoe,open,NA,7.168888888888889,72.3,0,1706.81,6
2015,ADK90,Canoe,open,NA,7.169722222222222,63.9,0,1706.82,6
2025,ADK90,Canoe,oc4stockwomen,3,7.1700277777777774,58.7,0.37,1706.89,4
2024,ADK90,Canoe,oc2stock,8,7.170333333333334,61.6,0,1706.82,2
2021,ADK90,Canoe,oc2stock,5,7.170555555555556,55.4,0.055,1706.94,2
2018,ADK90,Canoe,open,NA,7.1722222222222225,61.9,0,1706.8,6
2014,ADK90,Canoe,open,NA,7.172777777777778,69.5,0,1706.89,6
2016,ADK90,Guideboat,g1,3,7.173055555555556,70.2,0.02,1706.83,1
2014,ADK90,Canoe,open,NA,7.1738888888888885,69.5,0,1706.89,6
2021,ADK90,Kayak,k1unlimitedveteran,1,7.1738888888888885,55.4,0.055,1706.94,1
2009,ADK90,Canoe,oc2stockmix,6,7.174166666666666,57.2,0.016,1706.65,2
2022,ADK90,Canoe,oc2,2,7.175305555555555,63.4,0,1706.93,2
2008,ADK90,Canoe,oc1rec,5,7.175833333333333,72.3,0,1706.81,1
2019,ADK90,Canoe,oc2am,2,7.176666666666667,58,0,1706.77,2
2017,ADK90,Canoe,oc4mix,11,7.178333333333334,51.1,0.484,1706.89,4
2016,ADK90,Canoe,open,NA,7.178888888888889,70.2,0.02,1706.83,6
2024,ADK90,Canoe,oc2stockmixveteran,6,7.179,61.6,0,1706.82,2
2025,ADK90,Canoe,oc2stock,11,7.179222222222222,58.7,0.37,1706.89,2
2018,ADK90,Canoe,oc2stockmix,4,7.179444444444444,61.9,0,1706.8,2
2021,ADK90,Canoe,oc1stockveteran,1,7.180555555555555,55.4,0.055,1706.94,1
2009,ADK90,Canoe,oc2stockmix,3,7.180555555555555,57.2,0.016,1706.65,2
2014,ADK90,Kayak,k1tourmaster,3,7.181111111111111,69.5,0,1706.89,1
2009,ADK90,Canoe,oc2stockmixmaster,7,7.183055555555556,57.2,0.016,1706.65,2
2010,ADK90,Canoe,oc2stockwomen,1,7.185833333333333,52.8,0.043,1706.87,2
2010,ADK90,Canoe,open,NA,7.185833333333333,52.8,0.043,1706.87,6
2010,ADK90,Canoe,oc2stock,8,7.187777777777778,52.8,0.043,1706.87,2
2008,ADK90,Canoe,oc2stock,11,7.1883333333333335,72.3,0,1706.81,2
2011,ADK90,Canoe,oc2rec,4,7.189166666666667,63.9,0,1706.86,2
2018,ADK90,Canoe,oc1recmaster,2,7.190555555555555,61.9,0,1706.8,1
2009,ADK90,Canoe,oc2rec,2,7.190833333333333,57.2,0.016,1706.65,2
2022,ADK90,Canoe,oc1stockveteran,1,7.19175,63.4,0,1706.93,1
2018,ADK90,Canoe,oc1stock,3,7.193888888888889,61.9,0,1706.8,1
2010,ADK90,Canoe,oc2rec,3,7.195833333333334,52.8,0.043,1706.87,2
2015,ADK90,Canoe,open,NA,7.196111111111111,63.9,0,1706.82,6
2014,ADK90,Canoe,open,NA,7.1963888888888885,69.5,0,1706.89,6
2024,ADK90,Canoe,oc4stockwomenmaster,4,7.196888888888889,61.6,0,1706.82,4
2017,ADK90,Guideboat,g2,3,7.198888888888889,51.1,0.484,1706.89,2
2009,ADK90,Canoe,oc2stockmix,4,7.200555555555556,57.2,0.016,1706.65,2
2025,ADK90,Canoe,oc2stocktour,1,7.2011666666666665,58.7,0.37,1706.89,2
2010,ADK90,Canoe,oc1rec,5,7.203333333333333,52.8,0.043,1706.87,1
2024,ADK90,Canoe,oc2stockmix,5,7.203416666666667,61.6,0,1706.82,2
2024,ADK90,Kayak,k2nc,1,7.203666666666667,61.6,0,1706.82,2
2023,ADK90,Canoe,oc3stockmix,2,7.205027777777778,66.9,0.15,1706.8,3
2025,ADK90,Kayak,k1sportwomen,1,7.205583333333333,58.7,0.37,1706.89,1
2018,ADK90,Canoe,oc2stockveteran,1,7.206111111111111,61.9,0,1706.8,2
2017,ADK90,Canoe,oc2stock,8,7.208055555555555,51.1,0.484,1706.89,2
2014,ADK90,Canoe,oc4,13,7.210555555555556,69.5,0,1706.89,4
2013,ADK90,Canoe,oc1rec,4,7.211944444444445,51.6,0,1706.88,1
2025,ADK90,Canoe,oc1open,3,7.211972222222222,58.7,0.37,1706.89,1
2010,ADK90,Canoe,oc2family,1,7.2125,52.8,0.043,1706.87,2
2008,ADK90,Canoe,oc2am,5,7.213055555555556,72.3,0,1706.81,2
2021,ADK90,Canoe,oc4stockmaster,4,7.213611111111111,55.4,0.055,1706.94,4
2022,ADK90,Canoe,oc4stocktour,2,7.213722222222223,63.4,0,1706.93,4
2008,ADK90,Canoe,oc4,8,7.213888888888889,72.3,0,1706.81,4
2014,ADK90,Canoe,open,NA,7.213888888888889,69.5,0,1706.89,6
2025,ADK90,Canoe,oc1stock,4,7.214722222222222,58.7,0.37,1706.89,1
2016,ADK90,Canoe,open,NA,7.215,70.2,0.02,1706.83,6
2017,ADK90,Canoe,oc1rec,2,7.216388888888889,51.1,0.484,1706.89,1
2016,ADK90,Canoe,open,NA,7.2175,70.2,0.02,1706.83,6
2022,ADK90,Canoe,oc2stockmixmaster,4,7.217694444444445,63.4,0,1706.93,2
2009,ADK90,Canoe,oc4mix,12,7.2186111111111115,57.2,0.016,1706.65,4
2013,ADK90,Canoe,open,NA,7.219444444444444,51.6,0,1706.88,6
2016,ADK90,Canoe,oc2stock,5,7.220555555555555,70.2,0.02,1706.83,2
2025,ADK90,Canoe,oc2stockmaster,6,7.220638888888889,58.7,0.37,1706.89,2
2014,ADK90,Canoe,open,NA,7.221666666666667,69.5,0,1706.89,6
2017,ADK90,Canoe,open,NA,7.2219444444444445,51.1,0.484,1706.89,6
2008,ADK90,Canoe,open,NA,7.223055555555556,72.3,0,1706.81,6
2009,ADK90,Canoe,oc2stockmixmaster,8,7.223055555555556,57.2,0.016,1706.65,2
2024,ADK90,Canoe,oc1stockmaster,2,7.223111111111112,61.6,0,1706.82,1
2013,ADK90,Canoe,open,NA,7.223333333333334,51.6,0,1706.88,6
2022,ADK90,Kayak,k1tournc,2,7.223972222222222,63.4,0,1706.93,1
2008,ADK90,Canoe,oc2stock,10,7.225,72.3,0,1706.81,2
2016,ADK90,Kayak,k1tourveteran,3,7.2252777777777775,70.2,0.02,1706.83,1
2014,ADK90,Canoe,open,NA,7.225833333333333,69.5,0,1706.89,6
2008,ADK90,Canoe,open,NA,7.226111111111111,72.3,0,1706.81,6
2009,ADK90,Canoe,oc2stockmix,5,7.226388888888889,57.2,0.016,1706.65,2
2015,ADK90,Kayak,k1tourveteran,3,7.226388888888889,63.9,0,1706.82,1
2019,ADK90,Guideboat,g1,1,7.2275,58,0,1706.77,1
2008,ADK90,Canoe,oc2stock,8,7.227777777777778,72.3,0,1706.81,2
2024,ADK90,Canoe,oc4stockncmix,1,7.228833333333333,61.6,0,1706.82,4
2016,ADK90,Canoe,oc2stockwomen,2,7.229166666666667,70.2,0.02,1706.83,2
2016,ADK90,Canoe,open,NA,7.229166666666667,70.2,0.02,1706.83,6
2023,ADK90,Kayak,k2,3,7.230472222222223,66.9,0.15,1706.8,2
2013,ADK90,Kayak,k1tour,3,7.231111111111111,51.6,0,1706.88,1
2009,ADK90,Canoe,open,NA,7.232777777777778,57.2,0.016,1706.65,6
2021,ADK90,Canoe,oc2stockmix,3,7.234444444444445,55.4,0.055,1706.94,2
2025,ADK90,Canoe,oc2stockmix,7,7.235583333333333,58.7,0.37,1706.89,2
2025,ADK90,Canoe,oc2stock,17,7.235611111111111,58.7,0.37,1706.89,2
2011,ADK90,Canoe,open,NA,7.236111111111111,63.9,0,1706.86,6
2010,ADK90,Kayak,k1unlimited,3,7.236111111111111,52.8,0.043,1706.87,1
2025,ADK90,Canoe,oc2stock,16,7.2363888888888885,58.7,0.37,1706.89,2
2015,ADK90,Canoe,open,NA,7.236944444444444,63.9,0,1706.82,6
2023,ADK90,Kayak,k1veteran,3,7.237527777777777,66.9,0.15,1706.8,1
2019,ADK90,Canoe,oc1stock,1,7.239166666666667,58,0,1706.77,1
2023,ADK90,Canoe,oc4stockwomen,5,7.239388888888889,66.9,0.15,1706.8,4
2021,ADK90,SUP,solorec,2,7.2427777777777775,55.4,0.055,1706.94,1
2010,ADK90,Canoe,oc2stockmix,5,7.243055555555555,52.8,0.043,1706.87,2
2012,ADK90,Canoe,oc2familt,1,7.243888888888889,67.4,0,1706.75,2
2017,ADK90,Kayak,k1tour,5,7.245277777777778,51.1,0.484,1706.89,1
2016,ADK90,Guideboat,g2mix,1,7.245277777777778,70.2,0.02,1706.83,2
2017,ADK90,Canoe,oc2stockveteran,3,7.245555555555556,51.1,0.484,1706.89,2
2025,ADK90,Canoe,oc4stock,14,7.245638888888888,58.7,0.37,1706.89,4
2017,ADK90,Canoe,oc2rec,4,7.245833333333334,51.1,0.484,1706.89,2
2016,ADK90,Canoe,open,NA,7.246944444444445,70.2,0.02,1706.83,6
2018,ADK90,Guideboat,g1,2,7.246944444444445,61.9,0,1706.8,1
2022,ADK90,Canoe,oc2stockmixmaster,6,7.247166666666667,63.4,0,1706.93,2
2009,ADK90,Kayak,k1tourmaster,4,7.25,57.2,0.016,1706.65,1
2019,ADK90,Kayak,k2,3,7.251111111111111,58,0,1706.77,2
2015,ADK90,Canoe,open,NA,7.251111111111111,63.9,0,1706.82,6
2012,ADK90,Canoe,oc4mix,15,7.253055555555555,67.4,0,1706.75,4
2010,ADK90,Canoe,open,NA,7.253333333333333,52.8,0.043,1706.87,6
2015,ADK90,Kayak,k1tourmaster,6,7.253888888888889,63.9,0,1706.82,1
2019,ADK90,Canoe,oc4stock,6,7.254444444444444,58,0,1706.77,4
2010,ADK90,Canoe,oc2stockmix,4,7.254444444444444,52.8,0.043,1706.87,2
2025,ADK90,Canoe,oc4stockwomen,4,7.255999999999999,58.7,0.37,1706.89,4
2018,ADK90,Canoe,open,NA,7.256388888888889,61.9,0,1706.8,6
2017,ADK90,Canoe,oc2ammix,3,7.256388888888889,51.1,0.484,1706.89,2
2010,ADK90,Guideboat,g2,4,7.2572222222222225,52.8,0.043,1706.87,2
2014,ADK90,Canoe,oc1rec,8,7.259166666666666,69.5,0,1706.89,1
2025,ADK90,Canoe,oc2stockveteran,1,7.260833333333333,58.7,0.37,1706.89,2
2011,ADK90,Canoe,open,NA,7.2619444444444445,63.9,0,1706.86,6
2015,ADK90,Canoe,open,NA,7.2619444444444445,63.9,0,1706.82,6
2017,ADK90,Canoe,open,NA,7.2619444444444445,51.1,0.484,1706.89,6
2008,ADK90,Canoe,oc2stockmixmaster,5,7.262222222222222,72.3,0,1706.81,2
2015,ADK90,Canoe,open,NA,7.262777777777778,63.9,0,1706.82,6
2023,ADK90,Canoe,oc4stockmix,15,7.263166666666667,66.9,0.15,1706.8,4
2018,ADK90,Canoe,oc2recmix,1,7.263333333333334,61.9,0,1706.8,2
2025,ADK90,Canoe,oc2stock,12,7.26375,58.7,0.37,1706.89,2
2011,ADK90,Canoe,open,NA,7.263888888888889,63.9,0,1706.86,6
2015,ADK90,Canoe,open,NA,7.264166666666667,63.9,0,1706.82,6
2014,ADK90,Canoe,oc1stockmaster,3,7.264444444444444,69.5,0,1706.89,1
2014,ADK90,Canoe,open,NA,7.264722222222222,69.5,0,1706.89,6
2024,ADK90,Kayak,k1sportmaster,6,7.265888888888889,61.6,0,1706.82,1
2022,ADK90,Canoe,oc2stockmastertour,4,7.266555555555555,63.4,0,1706.93,2
2015,ADK90,Canoe,oc1recveteran,1,7.271388888888889,63.9,0,1706.82,1
2008,ADK90,Canoe,open,NA,7.271388888888889,72.3,0,1706.81,6
2011,ADK90,Canoe,oc2stockveteran,9,7.271944444444444,63.9,0,1706.86,2
2022,ADK90,Canoe,oc2jrsr,1,7.272611111111112,63.4,0,1706.93,2
2022,ADK90,Guideboat,g2,1,7.273555555555555,63.4,0,1706.93,2
2018,ADK90,Canoe,open,NA,7.278888888888889,61.9,0,1706.8,6
2021,ADK90,Canoe,oc2rec,1,7.279166666666667,55.4,0.055,1706.94,2
2013,ADK90,Canoe,oc1recwomen,1,7.279444444444445,51.6,0,1706.88,1
2024,ADK90,Canoe,oc3stocktourmix,4,7.280222222222222,61.6,0,1706.82,3
2024,ADK90,Kayak,k1sportncwomen,1,7.2804722222222225,61.6,0,1706.82,1
2023,ADK90,Canoe,oc2stocknc,1,7.2805833333333325,66.9,0.15,1706.8,2
2008,ADK90,Canoe,open,NA,7.2813888888888885,72.3,0,1706.81,6
2025,ADK90,Kayak,k1sportnc,2,7.284416666666667,58.7,0.37,1706.89,1
2017,ADK90,Canoe,open,NA,7.284722222222222,51.1,0.484,1706.89,6
2013,ADK90,Canoe,oc2amwomen,1,7.2875,51.6,0,1706.88,2
2011,ADK90,Canoe,oc4mix,17,7.2877777777777775,63.9,0,1706.86,4
2018,ADK90,Canoe,oc2stockveteran,2,7.2877777777777775,61.9,0,1706.8,2
2018,ADK90,Canoe,open,NA,7.289166666666667,61.9,0,1706.8,6
2012,ADK90,Canoe,oc2stock,11,7.2908333333333335,67.4,0,1706.75,2
2014,ADK90,Canoe,open,NA,7.291944444444445,69.5,0,1706.89,6
2010,ADK90,Canoe,oc2stockwomen,2,7.292222222222223,52.8,0.043,1706.87,2
2013,ADK90,Canoe,open,NA,7.292222222222223,51.6,0,1706.88,6
2022,ADK90,Canoe,oc4stocktournc,3,7.292722222222222,63.4,0,1706.93,4
2018,ADK90,Canoe,open,NA,7.293888888888889,61.9,0,1706.8,6
2022,ADK90,Canoe,oc2stockopen,10,7.294722222222222,63.4,0,1706.93,2
2025,ADK90,Kayak,k1sportnc,1,7.295138888888889,58.7,0.37,1706.89,1
2013,ADK90,Canoe,open,NA,7.296666666666667,51.6,0,1706.88,6
2023,ADK90,Kayak,k1nc,2,7.297888888888889,66.9,0.15,1706.8,1
2022,ADK90,Canoe,oc2stockopen,9,7.2980277777777784,63.4,0,1706.93,2
2009,ADK90,Canoe,oc2stockwomen,2,7.298055555555556,57.2,0.016,1706.65,2
2018,ADK90,Canoe,open,NA,7.298055555555556,61.9,0,1706.8,6
2024,ADK90,Canoe,oc2stock,12,7.299861111111111,61.6,0,1706.82,2
2014,ADK90,Canoe,open,NA,7.3005555555555555,69.5,0,1706.89,6
2008,ADK90,Canoe,open,NA,7.3005555555555555,72.3,0,1706.81,6
2024,ADK90,Guideboat,g2,2,7.300777777777777,61.6,0,1706.82,2
2018,ADK90,Canoe,oc2stockmixmaster,4,7.301111111111111,61.9,0,1706.8,2
2009,ADK90,Canoe,oc4,9,7.301111111111111,57.2,0.016,1706.65,4
2025,ADK90,Guideboat,g2mixmaster,1,7.30336111111111,58.7,0.37,1706.89,2
2010,ADK90,Canoe,oc4mix,13,7.3036111111111115,52.8,0.043,1706.87,4
2021,ADK90,Canoe,oc4stock,7,7.306388888888889,55.4,0.055,1706.94,4
2024,ADK90,Canoe,oc4stockmaster,6,7.3069444444444445,61.6,0,1706.82,4
2013,ADK90,Canoe,oc1rec,5,7.307222222222222,51.6,0,1706.88,1
2014,ADK90,Canoe,oc2am,2,7.307222222222222,69.5,0,1706.89,2
2008,ADK90,Canoe,oc1rec,4,7.307222222222222,72.3,0,1706.81,1
2016,ADK90,Canoe,open,NA,7.307777777777778,70.2,0.02,1706.83,6
2019,ADK90,Canoe,oc2jrsr,2,7.307777777777778,58,0,1706.77,2
2017,ADK90,Canoe,open,NA,7.308333333333334,51.1,0.484,1706.89,6
2010,ADK90,Canoe,oc2stock,9,7.308333333333334,52.8,0.043,1706.87,2
2016,ADK90,Canoe,oc2ammix,3,7.309444444444445,70.2,0.02,1706.83,2
2017,ADK90,Kayak,k1unlimitedwomen,1,7.310833333333333,51.1,0.484,1706.89,1
2022,ADK90,Canoe,oc1stockveteran,2,7.313555555555555,63.4,0,1706.93,1
2008,ADK90,Kayak,k1women,8,7.314722222222223,72.3,0,1706.81,1
